timestamp_sec,timestamp_nanosec,frame_id,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,bag_timestamp_ns
1764897157,588513368,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764897157590142400
1764897157,630581709,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764897157631372117
1764897157,648009942,base_link,0.09756641851646969,1.9083866289532083,-1.8035304222385786,0.0,0.0,0.0,1764897157649095666
1764897157,687377026,base_link,-0.31195532099583234,1.5963904028994202,-0.5902314123614425,0.0,0.0,0.0,1764897157688574781
1764897157,706562059,base_link,1.0246250124548786,0.7640230522133631,-4.220223834579659,0.0,0.0,0.0,1764897157707377410
1764897157,729413271,base_link,1.3042852593338392,1.330706055887993,-5.757766523292993,0.0,0.0,0.0,1764897157730624282
1764897157,763817101,base_link,0.3278268089331831,0.9180208443905212,-2.439432617704702,0.0,0.0,0.0,1764897157764456774
1764897157,780821446,base_link,-0.5669883729707866,0.6301028883568304,-0.02083756462367362,0.0,0.0,0.0,1764897157782279234
1764897157,800578629,base_link,-0.47957629641128197,0.7139150857561661,-0.009002084342225172,0.0,0.0,0.0,1764897157801040409
1764897157,827386419,base_link,1.9859833442172086,0.08834412166007728,-7.12906488120818,0.0,0.0,0.0,1764897157828666787
1764897157,844516030,base_link,-1.852031219051656,0.05579283614597649,2.653106518227246,0.0,0.0,0.0,1764897157844846340
1764897157,867696246,base_link,0.8663346788596186,-0.2873109750485066,-3.8385812699193416,0.0,0.0,0.0,1764897157868118438
1764897157,900901226,base_link,0.03179699728398327,-0.46731338594602484,-1.8659396863019133,0.0,0.0,0.0,1764897157901514804
1764897157,923024270,base_link,-0.5505398057380897,-0.4982730902660033,-0.07313213665625859,0.0,0.0,0.0,1764897157924323242
1764897157,940776086,base_link,1.1185399933513345,-1.038271397404515,-4.139179668904613,0.0,0.0,0.0,1764897157941569727
1764897157,960202991,base_link,0.3677362929016557,-1.0569022326604427,-2.552631129650793,0.0,0.0,0.0,1764897157960547845
1764897157,986837160,base_link,2.492558267160616,-2.448352666406488,-9.403280531477247,0.0,0.0,0.0,1764897157987672354
1764897158,2389896,base_link,-0.6477509712629639,-1.4157208473038616,-0.1255716530310775,0.0,0.0,0.0,1764897158003258690
1764897158,36869218,base_link,1.6511946790752816,-2.524470394315432,-6.852077999614215,0.0,0.0,0.0,1764897158037722066
1764897158,53542168,base_link,-0.9418351724870244,-1.8915189293461159,0.6693741773246509,0.0,0.0,0.0,1764897158054234072
1764897158,87246466,base_link,-0.28020444324065347,-2.2962620310130233,-0.9994131705177673,0.0,0.0,0.0,1764897158088424603
1764897158,105182261,base_link,-0.14854572562124602,-2.326820317587077,-0.9087803661117612,0.0,0.0,0.0,1764897158106637253
1764897158,121213183,base_link,-0.4603105576204352,-2.6224594681501654,-1.106774260843703,0.0,0.0,0.0,1764897158122002518
1764897158,148368168,base_link,0.9220400836556035,-4.842990288021295,-5.256158382479872,0.0,0.0,0.0,1764897158149746125
1764897158,171825431,base_link,-1.2479119074870044,-0.707805914706276,3.196633247258277,0.0,0.0,0.0,1764897158173735358
1764897158,193389854,base_link,-0.5022273109250462,-0.969763103855165,0.6545165702912316,0.0,0.0,0.0,1764897158193942583
1764897158,209545193,base_link,5.384178280015463,-2.2959489122073666,-19.411594223868228,0.0,0.0,0.0,1764897158210555077
1764897158,227848214,base_link,-1.5896459088155903,3.369488081211792,3.971981791297824,0.0,0.0,0.0,1764897158228638084
1764897158,254602602,base_link,-1.5358043853049352,3.952136119809017,3.281521225540619,0.0,0.0,0.0,1764897158255160611
1764897158,287889451,base_link,-0.6258902526379625,2.3599455185341975,1.5661402737828398,0.0,0.0,0.0,1764897158288710409
1764897158,310100245,base_link,1.0361391047487833,0.5181334104970977,-5.222431729129079,0.0,0.0,0.0,1764897158310963441
1764897158,329852793,base_link,0.7606902060240834,0.7943332269113713,-3.506882546415327,0.0,0.0,0.0,1764897158330671782
1764897158,352248888,base_link,-0.19761860100995451,1.0002454996266974,0.02993632343879288,0.0,0.0,0.0,1764897158353174994
1764897158,370364946,base_link,-0.7518578809389095,2.616190755115845,1.055920881367667,0.0,0.0,0.0,1764897158371170251
1764897158,396211437,base_link,-0.5943487068504592,0.8847703335377489,-0.011156430196233504,0.0,0.0,0.0,1764897158396448066
1764897158,419422625,base_link,1.4934575193995967,-0.28172824621529585,-5.552313733205533,0.0,0.0,0.0,1764897158420895996
1764897158,443572447,base_link,-0.6316742030944726,0.45705895036207467,1.5467158573383901,0.0,0.0,0.0,1764897158444999365
1764897158,470433832,base_link,0.13262946511747464,-0.26240599766644684,-2.1709454540213518,0.0,0.0,0.0,1764897158471217636
1764897158,505358758,base_link,-0.03476537360976718,-0.39764543115059503,-0.5976777049409565,0.0,0.0,0.0,1764897158506706129
1764897158,523914866,base_link,0.21777163098454416,-0.5894686693775061,-2.1752689281400124,0.0,0.0,0.0,1764897158524823161
1764897158,543114824,base_link,-0.33331143506608896,-0.5925781066699042,-0.05813879889928242,0.0,0.0,0.0,1764897158544549142
1764897158,560061453,base_link,0.8741419580139307,-0.6663791410250663,-4.876266243390183,0.0,0.0,0.0,1764897158561509998
1764897158,609099185,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764897158609914697
1764897158,629670830,base_link,1.0587817526313417,0.1965187958800144,-2.9250217792455886,0.0,0.0,0.0,1764897158630447994
1764897158,657802977,base_link,-0.14398600457958793,0.928960389425155,0.7816742534152478,0.0,0.0,0.0,1764897158658523203
1764897158,676874641,base_link,0.2735278790345898,-0.12300437583348461,-1.0881077253992466,0.0,0.0,0.0,1764897158678447371
1764897158,695839216,base_link,-0.5218474009469316,0.5515267280936827,2.152525130532109,0.0,0.0,0.0,1764897158696749680
1764897158,721518968,base_link,0.21701565883133223,-0.24117191954760112,0.007975653066321385,0.0,0.0,0.0,1764897158722283291
1764897158,739121519,base_link,-0.8826264830317871,0.05912968732993541,3.406870836518765,0.0,0.0,0.0,1764897158739845551
1764897158,775418209,base_link,-0.17653656680601515,-0.7289996284725618,0.5032803832582564,0.0,0.0,0.0,1764897158776318539
1764897158,792380027,base_link,0.24417341085060862,-1.1655759770967644,-1.2188379830733842,0.0,0.0,0.0,1764897158793631838
1764897158,807569485,base_link,0.30467152662485053,-1.542104500731213,-0.04615380668424388,0.0,0.0,0.0,1764897158808131146
1764897158,836077301,base_link,-0.9204705756200603,-0.9261023425282713,3.2933841573076976,0.0,0.0,0.0,1764897158836508102
1764897158,859050983,base_link,0.18387974125283085,-1.2359627772798456,-0.04240137732134902,0.0,0.0,0.0,1764897158860038501
1764897158,881795548,base_link,-0.2131454877664194,-0.7413153504656559,1.5806842674441095,0.0,0.0,0.0,1764897158883116725
1764897158,901711966,base_link,0.7326822687048239,-1.2966464334729881,-0.904482970007962,0.0,0.0,0.0,1764897158903154807
1764897158,917889239,base_link,0.2935347735620649,-1.0546377977174612,-0.02392376933093473,0.0,0.0,0.0,1764897158918262031
1764897158,939785629,base_link,0.9174935265202545,-2.095969666541402,-0.017571645051470196,0.0,0.0,0.0,1764897158940146073
1764897158,976263035,base_link,0.2885949576438651,-0.6948495493177268,0.4887703069771314,0.0,0.0,0.0,1764897158976764520
1764897159,10382905,base_link,0.46320908621090395,-0.5147737932390043,0.017023424698859053,0.0,0.0,0.0,1764897159011643869
1764897159,31493890,base_link,0.2513563609487674,-0.37250338764883556,0.9094373128606716,0.0,0.0,0.0,1764897159032160081
1764897159,59685071,base_link,0.7558090859268594,-0.5622834576279763,-0.6364315965075742,0.0,0.0,0.0,1764897159061414587
1764897159,81025537,base_link,-0.2287395581826472,0.3433211298101407,1.7385548603803838,0.0,0.0,0.0,1764897159081935665
1764897159,110916217,base_link,0.3594669425084245,-0.271040929640169,0.6246288956255666,0.0,0.0,0.0,1764897159111678230
1764897159,145162021,base_link,0.31047737735367675,-0.17669449737474432,0.019432483483683934,0.0,0.0,0.0,1764897159146423130
1764897159,164067303,base_link,0.026357411107816732,0.17475257455892015,0.9145367196292832,0.0,0.0,0.0,1764897159166225275
1764897159,178154211,base_link,1.093622062389056,-0.936563850092371,-2.4438907195453208,0.0,0.0,0.0,1764897159178382608
1764897159,218149740,base_link,0.13404257096284886,-0.05532145325946963,0.4617579444697852,0.0,0.0,0.0,1764897159218893816
1764897159,239927013,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764897159240301369
1764897159,258983294,base_link,-0.2641144525749858,0.1918621113298735,0.882132322606803,0.0,0.0,0.0,1764897159260596609
1764897159,278699351,base_link,-0.28374445935318227,-0.07801906921367874,0.8884938256883671,0.0,0.0,0.0,1764897159279889022
1764897159,310719214,base_link,-0.0029562953820878425,-0.11276162750230377,-0.5706864167668955,0.0,0.0,0.0,1764897159312298636
1764897159,344539774,base_link,-0.020721923526834315,-0.37309556118554354,0.5153252232618643,0.0,0.0,0.0,1764897159345698559
1764897159,366202994,base_link,0.47780951735456423,-0.35812980780165177,-1.5981619124560802,0.0,0.0,0.0,1764897159367017510
1764897159,388843021,base_link,-0.695388503342559,0.35543429735038,1.5084488299565706,0.0,0.0,0.0,1764897159389652826
1764897159,405618619,base_link,-0.015806030318596512,-0.32246235488228625,-0.01678413265068235,0.0,0.0,0.0,1764897159406131253
1764897159,438703535,base_link,-0.16299818001148952,0.008729067023160628,-0.014206354182247702,0.0,0.0,0.0,1764897159439746104
1764897159,458650523,base_link,-0.2836491126870915,-0.25672431071122703,-0.037679331860124454,0.0,0.0,0.0,1764897159459966499
1764897159,483438226,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764897159484599585
1764897159,508606057,base_link,-0.6266018296197445,0.11117854404852352,1.3469008010381056,0.0,0.0,0.0,1764897159510227276
1764897159,552557381,base_link,0.11232486681985719,-0.21510542961880733,-0.4118227568762458,0.0,0.0,0.0,1764897159553352124
1764897159,577497021,base_link,-0.02997894786197221,-0.36067909167384554,-0.7050285625334355,0.0,0.0,0.0,1764897159579855118
1764897159,598076102,base_link,-0.5112182001082166,0.29093712395815796,-0.03199666780125023,0.0,0.0,0.0,1764897159598742374
1764897159,617369794,base_link,0.0005589399618135564,-0.3721720925427609,0.8679642412339462,0.0,0.0,0.0,1764897159619206307
