timestamp_sec,timestamp_nanosec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,bag_timestamp_ns
1764841826,106784752,base_link,0.19413986201554023,0.8500156308075496,0.3298569750241313,0.0,0.0,0.0,1.0,1764841826107896672
1764841826,142630616,base_link,0.20639036134099936,0.7097910264347009,0.2586753776608983,0.0,0.0,0.0,1.0,1764841826143490024
1764841826,175468409,base_link,0.2301220832856002,0.5416522324978759,0.19452620788235314,0.0,0.0,0.0,1.0,1764841826176411675
1764841826,210102086,base_link,0.23750823477823296,0.42279883876162927,0.14292120757180568,0.0,0.0,0.0,1.0,1764841826211032457
1764841826,243463110,base_link,0.24676784708672767,0.2857243104461209,0.09924562929593786,0.0,0.0,0.0,1.0,1764841826244549128
1764841826,276974007,base_link,0.2610942230793224,0.12959204507815225,0.06292901168259277,0.0,0.0,0.0,1.0,1764841826277967928
1764841826,310826123,base_link,0.27277174975344537,-0.005663170331539069,0.042953683246236135,0.0,0.0,0.0,1.0,1764841826311574027
1764841826,344269728,base_link,0.28842923080069705,-0.14998990179573135,0.03093141147020595,0.0,0.0,0.0,1.0,1764841826345884800
1764841826,361613614,base_link,0.32783152457894443,-0.4031931099505115,0.0006493102788222016,0.0,0.0,0.0,1.0,1764841826362240938
1764841826,386405607,base_link,0.3187413317215167,-0.44450472266083296,0.02699362040834083,0.0,0.0,0.0,1.0,1764841826387193350
1764841826,406033763,base_link,0.3500085406417923,-0.651842521539747,0.02103751714563809,0.0,0.0,0.0,1.0,1764841826406669978
1764841826,424451603,base_link,0.34051489169472654,-0.6721078995897292,0.03398512260327638,0.0,0.0,0.0,1.0,1764841826425133128
1764841826,441818831,base_link,0.3638393097261292,-0.8309213115035405,0.04056270200465342,0.0,0.0,0.0,1.0,1764841826442528266
1764841826,478574858,base_link,0.3470927493136971,-0.8591962954737442,0.0877140163748997,0.0,0.0,0.0,1.0,1764841826479270597
1764841826,512291450,base_link,0.34843445776008247,-0.9793026943607799,0.14531639287791023,0.0,0.0,0.0,1.0,1764841826513073511
1764841826,546119305,base_link,0.34822855956557364,-1.0332915128102111,0.19202906913121745,0.0,0.0,0.0,1.0,1764841826546917578
