timestamp_sec,timestamp_nanosec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,bag_timestamp_ns
1764841796,915227359,base_link,0.8998141137861217,-0.8977867471460732,0.858487856928118,0.0,0.0,0.0,1.0,1764841796916106394
1764841796,949865069,base_link,0.18794353745877268,0.8610265547977424,0.3365149869931579,0.0,0.0,0.0,1.0,1764841796950890588
1764841796,979754904,base_link,0.20188212396876198,0.7120636607939023,0.26315972745886307,0.0,0.0,0.0,1.0,1764841796980844012
1764841796,997832356,base_link,0.20977727737083235,0.6372806129681841,0.2288426300737823,0.0,0.0,0.0,1.0,1764841796998613114
1764841797,31370614,base_link,0.2240888206298723,0.4875247840533914,0.16850738984568986,0.0,0.0,0.0,1.0,1764841797032347843
1764841797,100739034,base_link,0.2367992256424452,0.21209966003273917,0.07458714472726677,0.0,0.0,0.0,1.0,1764841797101738793
1764841797,135097223,base_link,0.25387316969971346,0.04531213731113182,0.04282919759170217,0.0,0.0,0.0,1.0,1764841797135593986
1764841797,168140829,base_link,0.27531558562296643,-0.08493563412917937,0.0324764057956832,0.0,0.0,0.0,1.0,1764841797168577614
1764841797,200901479,base_link,0.30154807629443564,-0.36198115007636056,0.011040021174865855,0.0,0.0,0.0,1.0,1764841797201794051
1764841797,233104461,base_link,0.29916852992719406,-0.4523286151498407,0.02101206636891992,0.0,0.0,0.0,1.0,1764841797233813884
1764841797,267396965,base_link,0.3279145160822356,-0.7096325967613144,0.025159584956846587,0.0,0.0,0.0,1.0,1764841797268210443
1764841797,304773077,base_link,0.3455150915259538,-0.909625055183408,0.057839894649924006,0.0,0.0,0.0,1.0,1764841797305506451
1764841797,335807056,base_link,0.35341206025057886,-1.0948462191944321,0.09844639203283168,0.0,0.0,0.0,1.0,1764841797336502265
1764841797,371870260,base_link,0.3473387463254896,-1.0737286892953695,0.1268366322411669,0.0,0.0,0.0,1.0,1764841797372567953
1764841797,402069194,base_link,0.36859296335315667,-1.0834537684200598,0.11413429186009813,0.0,0.0,0.0,1.0,1764841797402844742
