timestamp_sec,timestamp_nanosec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,bag_timestamp_ns
1764841816,852918048,base_link,0.8648860378073213,-0.9287093900817813,0.7685600860323498,0.0,0.0,0.0,1.0,1764841816853302982
1764841816,886780073,base_link,0.938144814121241,-1.4371752545985605,0.554868235122521,0.0,0.0,0.0,1.0,1764841816887503737
1764841816,921677895,base_link,0.92449874025161,-1.7153644293842845,0.3374741136408479,0.0,0.0,0.0,1.0,1764841816922397736
1764841816,953326883,base_link,0.2204445667327028,0.530477741134693,0.22193445198230385,0.0,0.0,0.0,1.0,1764841816954118433
1764841817,20416876,base_link,0.7215891395709346,-1.6978355848085112,0.031036893585568576,0.0,0.0,0.0,1.0,1764841817021542209
1764841817,121516370,base_link,0.3221737247015833,-0.3399982803851793,0.10411076689104898,0.0,0.0,0.0,1.0,1764841817122465463
1764841817,155288321,base_link,0.31649569282149426,-0.39285115485198374,0.12701437753222783,0.0,0.0,0.0,1.0,1764841817156145997
1764841817,192600752,base_link,0.3323295686259408,-0.5657540716284084,0.15338446455495106,0.0,0.0,0.0,1.0,1764841817193659636
1764841817,212304111,base_link,0.348261901144908,-0.7005174483921726,0.16702503083454598,0.0,0.0,0.0,1.0,1764841817213025478
1764841817,230949031,base_link,0.3454324196005469,-0.7410367768911683,0.18900646910501054,0.0,0.0,0.0,1.0,1764841817231623005
1764841817,250013877,base_link,0.353915173460949,-0.844268312214085,0.20675177911362183,0.0,0.0,0.0,1.0,1764841817251092126
1764841817,271878684,base_link,0.36448373270841844,-0.9837810170158054,0.2605954226738161,0.0,0.0,0.0,1.0,1764841817272693786
1764841817,306942759,base_link,0.3762616765059884,-1.0389812485136523,0.23879031419306831,0.0,0.0,0.0,1.0,1764841817307423103
