timestamp_sec,timestamp_nanosec,frame_id,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,bag_timestamp_ns
1764841816,852918048,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764841816853345134
1764841816,886780073,base_link,2.1634493599812665,-15.015813865732461,-6.310663668514473,0.0,0.0,0.0,1764841816887599725
1764841816,921677895,base_link,-0.3910293848604908,-7.971534005352079,-6.229446682422563,0.0,0.0,0.0,1764841816922504799
1764841816,953326883,base_link,-22.245708883927257,70.96094733010032,-3.6506589613084635,0.0,0.0,0.0,1764841816954082662
1764841817,20416876,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764841817021497386
1764841817,121516370,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764841817122420344
1764841817,155288321,base_link,-0.1681286307708142,-1.5649932237200161,0.6781844093395389,0.0,0.0,0.0,1764841817156113981
1764841817,192600752,base_link,0.42435926526595286,-4.6339225867224965,0.7067373075403001,0.0,0.0,0.0,1764841817194125140
1764841817,212304111,base_link,0.8086099694456765,-6.839614340060705,0.6922964901362718,0.0,0.0,0.0,1764841817213166188
1764841817,230949031,base_link,-0.15175616437941994,-2.173210102215282,1.1789505275680754,0.0,0.0,0.0,1764841817231672048
1764841817,250013877,base_link,0.44494216530267766,-5.414758415720574,0.9307869577656852,0.0,0.0,0.0,1764841817251047273
1764841817,271878684,base_link,0.48335936591937295,-6.380696834036559,2.462571179347444,0.0,0.0,0.0,1764841817272669229
1764841817,306942759,base_link,0.335897747126367,-1.5742674374797228,-0.6218646429642808,0.0,0.0,0.0,1764841817307404570
