timestamp_sec,timestamp_nanosec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,bag_timestamp_ns
1764897134,348738726,base_link,0.4433154918313802,-0.6031805578405428,0.20781258245510936,0.0,0.0,0.0,1.0,1764897134349456612
1764897134,390937784,base_link,0.46269112501980103,-0.5494962363996597,0.11259939684624531,0.0,0.0,0.0,1.0,1764897134391931764
1764897134,414849999,base_link,0.48156256462678826,-0.5040630558486656,0.021973636562580445,0.0,0.0,0.0,1.0,1764897134415720542
1764897134,436540807,base_link,0.471572762904267,-0.47810956418099304,0.02231422034081132,0.0,0.0,0.0,1.0,1764897134437381626
1764897134,450743428,base_link,0.4726059216556374,-0.4590701919241549,-0.010860701221098834,0.0,0.0,0.0,1.0,1764897134451277798
1764897134,493783715,base_link,0.49204703607214106,-0.43769912158319024,-0.11866434891969968,0.0,0.0,0.0,1.0,1764897134494441769
1764897134,514775901,base_link,0.5058124552052123,-0.43193695059213966,-0.17444825185783208,0.0,0.0,0.0,1.0,1764897134515404363
1764897134,532196600,base_link,0.5126120778616922,-0.4269265662152153,-0.2228516864805683,0.0,0.0,0.0,1.0,1764897134534077466
1764897134,549616265,base_link,0.5058110201213324,-0.4114179286518823,-0.253882313503335,0.0,0.0,0.0,1.0,1764897134549827573
1764897134,571050188,base_link,0.5108880644806391,-0.41385779658414357,-0.29374904550957437,0.0,0.0,0.0,1.0,1764897134571458710
1764897134,612171696,base_link,0.521564727892104,-0.42479721060050546,-0.3697036183964346,0.0,0.0,0.0,1.0,1764897134612869078
1764897134,634161320,base_link,0.5159820607149175,-0.42991156177430456,-0.3845201255223347,0.0,0.0,0.0,1.0,1764897134634845589
1764897134,656217104,base_link,0.523729948809616,-0.4448262978363873,-0.4378085102907845,0.0,0.0,0.0,1.0,1764897134656920887
1764897134,671278433,base_link,0.5290438520286062,-0.47739896067718257,-0.5102494454924293,0.0,0.0,0.0,1.0,1764897134671986058
1764897134,700095228,base_link,0.5559187018217687,-0.5297273996860231,-0.6399959108161755,0.0,0.0,0.0,1.0,1764897134700762808
1764897134,726318876,base_link,0.5593798130031913,-0.5559132892619227,-0.6781235886939061,0.0,0.0,0.0,1.0,1764897134727235867
1764897134,748741673,base_link,0.5816754128577574,-0.6113414068190692,-0.7772691365857332,0.0,0.0,0.0,1.0,1764897134749449989
1764897134,768037450,base_link,0.5637744844856718,-0.6191912538826402,-0.7390432680164325,0.0,0.0,0.0,1.0,1764897134768380750
1764897134,794055967,base_link,0.5670305882471103,-0.6960968758656749,-0.8137811502648431,0.0,0.0,0.0,1.0,1764897134794672927
1764897134,814957974,base_link,0.5924317401651155,-0.7450709571967451,-0.9123405516547549,0.0,0.0,0.0,1.0,1764897134815832987
1764897134,830718354,base_link,0.5928306166598137,-0.7837755722441476,-0.9483242695350296,0.0,0.0,0.0,1.0,1764897134831282524
1764897134,856731191,base_link,0.5761607691804442,-0.8725507838262072,-0.9429933107959518,0.0,0.0,0.0,1.0,1764897134857514620
1764897134,874756709,base_link,0.6090704177581779,-0.8841032654392678,-1.0602038696339144,0.0,0.0,0.0,1.0,1764897134875448487
1764897134,894825582,base_link,0.6544599228251058,-0.8727369521992127,-1.2435527409128266,0.0,0.0,0.0,1.0,1764897134895678612
1764897134,910587254,base_link,0.6512637990238713,-0.838254761292326,-1.242196291228846,0.0,0.0,0.0,1.0,1764897134911183645
1764897134,934187710,base_link,0.6358610725473642,-0.7658566667762835,-1.226056100510324,0.0,0.0,0.0,1.0,1764897134934530190
1764897134,951380860,base_link,0.6368018470740521,-0.7345469545147855,-1.2385516951365154,0.0,0.0,0.0,1.0,1764897134951710988
1764897134,976580679,base_link,0.6328668389180303,-0.7077661452297749,-1.2527058159227804,0.0,0.0,0.0,1.0,1764897134977066146
1764897134,998091959,base_link,0.6285589061897012,-0.680488591833096,-1.2658644072636058,0.0,0.0,0.0,1.0,1764897134998799770
1764897135,19930402,base_link,0.6332304757471363,-0.6661238888505042,-1.2949151610531173,0.0,0.0,0.0,1.0,1764897135020704313
1764897135,37515556,base_link,0.6166458926713008,-0.6379281834715634,-1.2508330056609174,0.0,0.0,0.0,1.0,1764897135038204640
1764897135,55407367,base_link,0.6207287166507398,-0.6280426465291252,-1.2791449461145132,0.0,0.0,0.0,1.0,1764897135056279795
1764897135,80323160,base_link,0.6120529519356759,-0.6027066165948516,-1.2787159057950628,0.0,0.0,0.0,1.0,1764897135080816169
1764897135,98117660,base_link,0.6073503266676962,-0.5974804096460123,-1.2788887283163153,0.0,0.0,0.0,1.0,1764897135098851414
1764897135,117359625,base_link,0.5977018225030306,-0.5919894544890936,-1.2794926221129967,0.0,0.0,0.0,1.0,1764897135117996124
1764897135,138529519,base_link,0.6092848323679156,-0.6015879638897402,-1.339219622481943,0.0,0.0,0.0,1.0,1764897135139200322
1764897135,156547101,base_link,0.6134170135428225,-0.6040537972189798,-1.3540434895139486,0.0,0.0,0.0,1.0,1764897135157185584
1764897135,184064462,base_link,0.615565939042568,-0.6215536982864166,-1.401926660466873,0.0,0.0,0.0,1.0,1764897135184748705
1764897135,199526929,base_link,0.6047673338463205,-0.6313272076298028,-1.4033611208262238,0.0,0.0,0.0,1.0,1764897135200041676
1764897135,222662897,base_link,0.5981027326153531,-0.6620257830151534,-1.405421861638726,0.0,0.0,0.0,1.0,1764897135223562424
1764897135,257956289,base_link,0.6016030683887568,-0.6804789554614963,-1.4220695629779894,0.0,0.0,0.0,1.0,1764897135258368449
1764897135,277672108,base_link,0.6113169683762132,-0.6785082268925863,-1.4371863615476308,0.0,0.0,0.0,1.0,1764897135278423126
1764897135,295295974,base_link,0.6167714803560955,-0.6735715557226714,-1.4364617999633824,0.0,0.0,0.0,1.0,1764897135296287095
1764897135,310248965,base_link,0.6309235224331585,-0.6798674070416424,-1.468662304581463,0.0,0.0,0.0,1.0,1764897135310532380
1764897135,344373124,base_link,0.6406548667346621,-0.6962385103096267,-1.4685694476203317,0.0,0.0,0.0,1.0,1764897135345046629
1764897135,366322943,base_link,0.6453914192630864,-0.7070588666333817,-1.4686601577882519,0.0,0.0,0.0,1.0,1764897135366955498
1764897135,391058007,base_link,0.6548422384923498,-0.7211811817919496,-1.4855727464611952,0.0,0.0,0.0,1.0,1764897135391776886
1764897135,413609129,base_link,0.6638036897636077,-0.7405448397600285,-1.5017739265551662,0.0,0.0,0.0,1.0,1764897135415151850
1764897135,430999880,base_link,0.673369725148629,-0.7752876998531015,-1.486488994936985,0.0,0.0,0.0,1.0,1764897135431631594
1764897135,460559683,base_link,0.6912113327573868,-0.8327564958388874,-1.5037093620071234,0.0,0.0,0.0,1.0,1764897135461292732
1764897135,481634660,base_link,0.6998550135866248,-0.8690265064660117,-1.5217497550432417,0.0,0.0,0.0,1.0,1764897135482245689
1764897135,512300453,base_link,0.7214037327023155,-0.8687871431196027,-1.537897760125858,0.0,0.0,0.0,1.0,1764897135513010735
1764897135,545251259,base_link,0.7196803889952017,-0.8026382746811904,-1.4494627428793285,0.0,0.0,0.0,1.0,1764897135546256771
1764897135,573406185,base_link,0.7398416242931025,-0.8213399986636151,-1.4324629288194142,0.0,0.0,0.0,1.0,1764897135573724162
1764897135,604113587,base_link,0.7844712551974027,-0.8782904776532896,-1.4643431646520184,0.0,0.0,0.0,1.0,1764897135604391987
1764897135,622960106,base_link,0.8007471475410108,-0.8685954040756089,-1.4624210829064161,0.0,0.0,0.0,1.0,1764897135623252287
1764897135,659979443,base_link,0.7952357732591055,-0.873583572275129,-1.4631531994927578,0.0,0.0,0.0,1.0,1764897135660819267
1764897135,677798722,base_link,0.7944611094132279,-0.8802163729344538,-1.4464510835787834,0.0,0.0,0.0,1.0,1764897135678454365
1764897135,936018154,base_link,0.7892741542726425,-0.8762751609188456,-1.4306462202010801,0.0,0.0,0.0,1.0,1764897135936655950
1764897135,959458318,base_link,0.7892741542726425,-0.8762751609188456,-1.4306462202010801,0.0,0.0,0.0,1.0,1764897135960698922
1764897135,985569023,base_link,0.7892359558884701,-0.8799365494706537,-1.446906489777945,0.0,0.0,0.0,1.0,1764897135986383487
1764897136,10538968,base_link,0.7892741542726425,-0.8762751609188456,-1.4306462202010801,0.0,0.0,0.0,1.0,1764897136011335105
1764897136,31535043,base_link,0.7892359558884701,-0.8799365494706537,-1.446906489777945,0.0,0.0,0.0,1.0,1764897136032352223
1764897136,49077093,base_link,0.7889790357567852,-0.8851780344615049,-1.4471793085366034,0.0,0.0,0.0,1.0,1764897136050175183
1764897136,84791196,base_link,0.7947191878360971,-0.8841225468717604,-1.463701752044564,0.0,0.0,0.0,1.0,1764897136085439831
1764897136,102768741,base_link,0.8002023985050564,-0.8883085555759878,-1.4804967771132136,0.0,0.0,0.0,1.0,1764897136103949091
1764897136,125830471,base_link,0.7947191878360971,-0.8841225468717604,-1.463701752044564,0.0,0.0,0.0,1.0,1764897136126563367
1764897136,144243502,base_link,0.7834969028051288,-0.8901396928131101,-1.447907538662388,0.0,0.0,0.0,1.0,1764897136144880540
1764897136,161038570,base_link,0.8053630294849496,-0.8922482982407561,-1.4963039319726354,0.0,0.0,0.0,1.0,1764897136163417675
1764897136,177608858,base_link,0.7889790357567852,-0.8851780344615049,-1.4471793085366034,0.0,0.0,0.0,1.0,1764897136178346569
1764897136,198219395,base_link,0.7944608922104106,-0.8893920936229582,-1.463976031414984,0.0,0.0,0.0,1.0,1764897136199524502
1764897136,217967959,base_link,0.7999427302995508,-0.8936061046346502,-1.480772514000878,0.0,0.0,0.0,1.0,1764897136219038667
1764897136,236352459,base_link,0.7834969028051288,-0.8901396928131101,-1.447907538662388,0.0,0.0,0.0,1.0,1764897136236934833
1764897136,258793771,base_link,0.7889790357567852,-0.8851780344615049,-1.4471793085366034,0.0,0.0,0.0,1.0,1764897136259424210
1764897136,275447608,base_link,0.7999427302995508,-0.8936061046346502,-1.480772514000878,0.0,0.0,0.0,1.0,1764897136275733254
1764897136,293253981,base_link,0.7838196393785779,-0.8812118915416425,-1.4313707848798456,0.0,0.0,0.0,1.0,1764897136293625323
1764897136,311947038,base_link,0.7944608922104106,-0.8893920936229582,-1.463976031414984,0.0,0.0,0.0,1.0,1764897136312456395
1764897136,334070944,base_link,0.7989390898179347,-0.9054819935224651,-1.4643410261212881,0.0,0.0,0.0,1.0,1764897136335215721
1764897136,349115882,base_link,0.7944019931827866,-0.8986208357840754,-1.4815085304782218,0.0,0.0,0.0,1.0,1764897136349927300
1764897136,389635373,base_link,0.7837538229368137,-0.884898207822259,-1.4476347199037296,0.0,0.0,0.0,1.0,1764897136390401045
1764897136,410895637,base_link,0.7892077513447955,-0.8891107713487167,-1.4644338768933867,0.0,0.0,0.0,1.0,1764897136412018999
1764897136,433110313,base_link,0.7835640102296104,-0.8864270389057276,-1.4316422327677196,0.0,0.0,0.0,1.0,1764897136433889449
1764897136,453309846,base_link,0.7892077513447955,-0.8891107713487167,-1.4644338768933867,0.0,0.0,0.0,1.0,1764897136454082203
1764897136,470927233,base_link,0.7834969028051288,-0.8901396928131101,-1.447907538662388,0.0,0.0,0.0,1.0,1764897136471583361
1764897136,517845745,base_link,0.7786472744676383,-0.8735552603233895,-1.3993054347165017,0.0,0.0,0.0,1.0,1764897136518775179
