timestamp_sec,timestamp_nanosec,frame_id,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,bag_timestamp_ns
1764918875,739131326,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764918875740797066
1764918875,760543966,base_link,0.2711015735719254,-0.6239213120202899,-13.615516181994503,0.0,0.0,0.0,1764918875762259822
1764918875,790744268,base_link,3.241586561238034,6.544311105306958,-1.6489979558932597,0.0,0.0,0.0,1764918875791596583
1764918875,821585558,base_link,4.943688150540747,13.85183968007328,31.364233836614176,0.0,0.0,0.0,1764918875822366221
1764918875,842023857,base_link,1.0827202718256825,2.232296763667533,1.01100752594596,0.0,0.0,0.0,1764918875842833452
1764918875,858659254,base_link,0.9044691380856341,1.4202518326696156,-3.6275338060921904,0.0,0.0,0.0,1764918875860198802
1764918875,887136450,base_link,1.1534956602475328,1.6476646216300244,-3.2584373239602353,0.0,0.0,0.0,1764918875888117868
1764918875,904079414,base_link,0.9969808131046491,1.2331080287066614,-2.0274975208749404,0.0,0.0,0.0,1764918875905097219
1764918875,925830957,base_link,0.804670886835435,0.6496508441083795,-2.663065859019039,0.0,0.0,0.0,1764918875926941078
1764918875,955698993,base_link,0.9985471161107594,1.0435945589112958,-1.9746334626429565,0.0,0.0,0.0,1764918875956465893
1764918875,985039399,base_link,1.2093612333371988,0.2728031367424472,-5.7767291445438245,0.0,0.0,0.0,1764918875985973816
1764918876,27817793,base_link,0.7375994201576606,0.1702191370012618,-1.0026260922307892,0.0,0.0,0.0,1764918876028595899
1764918876,62280739,base_link,0.8888704788065156,-0.17228382838468848,-2.976873350935391,0.0,0.0,0.0,1764918876063124861
1764918876,80744648,base_link,0.7406064547717136,-0.26246441926032194,-0.8527376353589122,0.0,0.0,0.0,1764918876082313061
1764918876,98876712,base_link,1.0026593517689404,-0.7094661061449116,-3.9235819086090915,0.0,0.0,0.0,1764918876100575228
1764918876,131562474,base_link,1.018869070183883,-0.9778517600656017,-3.5995221901418275,0.0,0.0,0.0,1764918876132541082
1764918876,148747410,base_link,0.9864871543819446,-1.0477565833917417,-1.92839752652024,0.0,0.0,0.0,1764918876149160414
1764918876,166098778,base_link,3.1519286513262252,-4.328269645352768,-18.456677761316,0.0,0.0,0.0,1764918876166554841
1764918876,184372404,base_link,3.84157775992502,-4.84622187876856,-28.726006267772444,0.0,0.0,0.0,1764918876184681203
1764918876,207534982,base_link,0.03493052510126364,-0.6299140690728509,5.0786737445728845,0.0,0.0,0.0,1764918876209100429
1764918876,225099880,base_link,-1.0865478899189758,0.6238234633287645,15.574680247128523,0.0,0.0,0.0,1764918876226221388
1764918876,254644991,base_link,0.9939691895524652,-2.8396394902882816,-2.3297695360554274,0.0,0.0,0.0,1764918876255472793
1764918876,294114634,base_link,0.3055862090288286,-1.4163456572011104,1.720203656479333,0.0,0.0,0.0,1764918876294991524
1764918876,327237899,base_link,1.3219773098839418,-3.8304594624706563,-5.83173566563752,0.0,0.0,0.0,1764918876327921122
1764918876,344093218,base_link,0.6960407069404559,-2.9205565371382862,-1.2062123421342297,0.0,0.0,0.0,1764918876345467648
1764918876,371619806,base_link,0.5744174437440402,-3.3040694486187925,0.44652526886551247,0.0,0.0,0.0,1764918876372727594
