timestamp_sec,timestamp_nanosec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,bag_timestamp_ns
1764918875,739131326,base_link,-0.2345003699929731,-0.8781122016822253,-0.18883925019341974,0.0,0.0,0.0,1.0,1764918875740706652
1764918875,760543966,base_link,-0.22869536959464395,-0.8914720041248434,-0.4803833966126425,0.0,0.0,0.0,1.0,1764918875761070302
1764918875,790744268,base_link,-0.13079847648611384,-0.6938318323626195,-0.5301836328780016,0.0,0.0,0.0,1.0,1764918875791352534
1764918875,821585558,base_link,0.021671243434276982,-0.26662322775597225,0.4371297985048288,0.0,0.0,0.0,1.0,1764918875822382354
1764918875,842023857,base_link,0.04380020408321156,-0.22099887904340287,0.4577930726113626,0.0,0.0,0.0,1.0,1764918875842641230
1764918875,858659254,base_link,0.0588464072695139,-0.19737242596696625,0.397447607616098,0.0,0.0,0.0,1.0,1764918875859269113
1764918875,887136450,base_link,0.0916947292715323,-0.1504515575945422,0.30465644928796687,0.0,0.0,0.0,1.0,1764918875887791829
1764918875,904079414,base_link,0.1085865392966551,-0.12955905265605427,0.2703046317816935,0.0,0.0,0.0,1.0,1764918875904592522
1764918875,925830957,base_link,0.1260893726925042,-0.11542814438544456,0.21237884023740894,0.0,0.0,0.0,1.0,1764918875926568565
1764918875,955698993,base_link,0.15591401390419654,-0.08425802453047786,0.15340041688838446,0.0,0.0,0.0,1.0,1764918875956269144
1764918875,985039399,base_link,0.1913971634909707,-0.07625386974038094,-0.016091161564564027,0.0,0.0,0.0,1.0,1764918875985714729
1764918876,27817793,base_link,0.22295048210064664,-0.06897216843140098,-0.058981895572693066,0.0,0.0,0.0,1.0,1764918876028119181
1764918876,62280739,base_link,0.2535835774127497,-0.07490957670569577,-0.1615737211148185,0.0,0.0,0.0,1.0,1764918876062891444
1764918876,80744648,base_link,0.26725806759846726,-0.0797556958586562,-0.17731859121496063,0.0,0.0,0.0,1.0,1764918876081420891
1764918876,98876712,base_link,0.2854383511349402,-0.09261978070110653,-0.24846122949110283,0.0,0.0,0.0,1.0,1764918876100609540
1764918876,131562474,base_link,0.3187408630721319,-0.12458161060189189,-0.36611435511179735,0.0,0.0,0.0,1.0,1764918876132575238
1764918876,148747410,base_link,0.33569358168500774,-0.14258724043105764,-0.399253743187606,0.0,0.0,0.0,1.0,1764918876149056982
1764918876,166098778,base_link,0.39038385562391276,-0.217688639850803,-0.7195023510816161,0.0,0.0,0.0,1.0,1764918876166286110
1764918876,184372404,base_link,0.46058341085870036,-0.306246685976437,-1.2444306460925456,0.0,0.0,0.0,1.0,1764918876184605579
1764918876,207534982,base_link,0.46139249187093934,-0.3208371197346343,-1.126795469347324,0.0,0.0,0.0,1.0,1764918876208130280
1764918876,225099880,base_link,0.4423073890123973,-0.3098797242312578,-0.8532277994238968,0.0,0.0,0.0,1.0,1764918876225640092
1764918876,254644991,base_link,0.4716743190483049,-0.3937771881718085,-0.9220610989710729,0.0,0.0,0.0,1.0,1764918876254912949
1764918876,294114634,base_link,0.48373569762439617,-0.4496798456261367,-0.854165274762539,0.0,0.0,0.0,1.0,1764918876294647895
1764918876,327237899,base_link,0.5275239023836691,-0.5765571694733098,-1.047331400625402,0.0,0.0,0.0,1.0,1764918876327832488
1764918876,344093218,base_link,0.539255890536136,-0.625784081564311,-1.0676624944338116,0.0,0.0,0.0,1.0,1764918876344598185
1764918876,371619806,base_link,0.5550676428500914,-0.7167338399998276,-1.0553711773261614,0.0,0.0,0.0,1.0,1764918876372737039
