timestamp_sec,timestamp_nanosec,frame_id,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,bag_timestamp_ns
1764894383,418613878,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764894383419579943
1764894383,451471959,base_link,-0.8087738103260881,5.525127051480568,-8.625944882536094,0.0,0.0,0.0,1764894383452570145
1764894383,485083738,base_link,-17.970016733704934,7.345780656710558,32.42803527074759,0.0,0.0,0.0,1764894383485463169
1764894383,552323626,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764894383553130155
1764894383,579602575,base_link,-2.0149289356368802,1.9087468437581043,-1.972263674596004,0.0,0.0,0.0,1764894383579892808
1764894383,602349005,base_link,-3.937821193984891,0.5650829315111114,8.2601770517094,0.0,0.0,0.0,1764894383603009875
1764894383,637529021,base_link,-1.8444401525550902,0.8252229078089582,0.2995547149331918,0.0,0.0,0.0,1764894383638284498
1764894383,670349047,base_link,-1.2007289850118807,0.4256022484469675,-1.501194361661971,0.0,0.0,0.0,1764894383671098027
1764894383,704535466,base_link,-0.43801848222489675,0.11013907964448044,-3.3891248669557688,0.0,0.0,0.0,1764894383705394579
1764894383,737233972,base_link,-1.3780624215741448,-0.41963301181420637,0.7349977924285265,0.0,0.0,0.0,1764894383737939732
1764894383,771192015,base_link,0.39469152119716905,-0.4817297883310922,-7.0975745396871,0.0,0.0,0.0,1764894383771540802
1764894383,805367979,base_link,0.5360007908569637,-0.7762281842593804,-7.268247216238052,0.0,0.0,0.0,1764894383806060990
1764894383,839453073,base_link,-1.2438112950914972,-1.4141515026281581,0.8844540324705759,0.0,0.0,0.0,1764894383840741584
1764894383,872000987,base_link,-0.39674539632988914,-1.6190402565153106,-3.443663075628789,0.0,0.0,0.0,1764894383873414567
1764894383,972450964,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764894383973210701
1764894384,106369956,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764894384107004594
1764894384,134391549,base_link,2.8026108726929837,-3.620256516344282,-2.0441364457620024,0.0,0.0,0.0,1764894384134708891
1764894384,163522917,base_link,0.7444994942938337,-1.2838223826327009,2.47420918142937,0.0,0.0,0.0,1764894384164433288
1764894384,192533247,base_link,2.6200597621825246,-3.0303377462769787,-1.2942593165198804,0.0,0.0,0.0,1764894384193218615
1764894384,227471444,base_link,2.045564673360429,1.7128859049183198,-1.9501451730924368,0.0,0.0,0.0,1764894384228292025
1764894384,258425083,base_link,1.590125265848453,2.150741850508538,1.4375631117542038,0.0,0.0,0.0,1764894384259190722
1764894384,292528994,base_link,1.2514209566890557,1.674871675115978,1.7787919278168143,0.0,0.0,0.0,1764894384293355383
1764894384,326375208,base_link,2.321384403350018,0.710449269165189,-2.0356837250213786,0.0,0.0,0.0,1764894384327157348
1764894384,359638673,base_link,0.5294885994700924,1.3509628512800151,3.93567121462725,0.0,0.0,0.0,1764894384360302956
1764894384,391845452,base_link,1.869302040784491,0.4184285928024772,0.11747177268002133,0.0,0.0,0.0,1764894384392587210
1764894384,425645387,base_link,0.907286640105517,0.16377188410287238,1.5977297892502431,0.0,0.0,0.0,1764894384426349663
1764894384,459009740,base_link,1.7413095658320308,-0.40011929458404805,0.06263155767503875,0.0,0.0,0.0,1764894384459919848
1764894384,493618245,base_link,1.3074368662169222,-0.38733522819745503,0.9982407718632397,0.0,0.0,0.0,1764894384494331613
1764894384,761420437,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764894384762193002
1764894384,795047131,base_link,6.741840483477788,-3.0169313310249652,-11.626087074070972,0.0,0.0,0.0,1764894384796451635
1764894384,863944324,base_link,0.0,0.0,0.0,0.0,0.0,0.0,1764894384864801192
